home_team,away_team,home_team_prob,odds 1,odds 2,result,date
CLE,POR,0.6095369656723519,1.15,5.7,0,2025-12-03
IND,DEN,0.5238658054195495,3.7,1.29,0,2025-12-03
ORL,SAS,0.6599533995999655,1.29,3.7,0,2025-12-03
ATL,LAC,0.5839042235094645,1.62,2.36,0,2025-12-03
NYK,CHO,0.6980535945854789,1.27,3.95,0,2025-12-03
CHI,BRK,0.4505303179158401,1.29,3.7,0,2025-12-03
HOU,SAC,0.7416256358331518,1.07,9.0,0,2025-12-03
MIL,DET,0.4398721096148046,2.54,1.54,0,2025-12-03
DAL,MIA,0.41166816984291715,2.6,1.52,0,2025-12-03
