home_team,away_team,home_team_prob,odds 1,odds 2,result,date,prob_live_safe,prob_used
PHI,ORL,0.646008096154071,1.87,1.95,0,2026-04-15,,
LAC,GSW,0.5753618043916816,1.52,2.6,0,2026-04-15,,
