home_team,away_team,home_team_prob,odds 1,odds 2,result,date,prob_live_safe,prob_used
CHO,ORL,0.7218510185731304,1.46,2.8,0,2026-03-19,,
WAS,DET,0.26414817572649785,7.25,1.11,0,2026-03-19,,
CHI,CLE,0.48369779129196544,5.4,1.17,0,2026-03-19,,
MIA,LAL,0.6134627932146373,1.68,2.24,0,2026-03-19,,
NOP,LAC,0.6768902736861507,1.8,2.05,0,2026-03-19,,
SAS,PHX,,,,0,2026-03-19,,
UTA,MIL,0.5509426607730087,2.95,1.42,0,2026-03-19,,
SAC,PHI,0.5699404101033732,2.2,1.7,0,2026-03-19,,
