home_team,away_team,home_team_prob,odds 1,odds 2,result,date
PHI,GSW,0.4640843633898842,1.62,2.36,0,2025-12-04
WAS,BOS,0.2923736270693154,4.5,1.22,0,2025-12-04
BRK,UTA,0.5428339738311522,2.64,1.51,0,2025-12-04
TOR,LAL,0.6810083326614,1.7,2.2,0,2025-12-04
NOP,MIN,0.3603755266093706,5.25,1.17,0,2025-12-04
