home_team,away_team,home_team_prob,result,odds 1,odds 2,date
PHI,BOS,0.5197427544234364,0,1.7,2.2,2025-10-31
LAC,NOP,0.6964094584423934,0,1.19,5.0,2025-10-31
IND,ATL,0.4778652541183636,0,2.2,1.7,2025-10-31
PHO,UTA,0.4112456173305117,0,1.68,2.24,2025-10-31
MEM,LAL,0.46639051419445643,0,1.77,2.1,2025-10-31
CLE,TOR,0.700217372421744,0,1.35,3.3,2025-10-31
CHI,NYK,0.5424312904489212,0,2.8,1.46,2025-10-31
POR,DEN,0.3514187442016248,0,2.7,1.49,2025-10-31
