home_team,away_team,home_team_prob,result,odds 1,odds 2,date
LAL,UTA,0.7501051836976,0,1.15,5.9,2025-11-18
POR,PHO,0.21662926694297993,0,1.7,2.2,2025-11-18
ORL,GSW,0.9193091195293999,0,2.36,1.62,2025-11-18
ATL,DET,0.9315000901155387,0,1.87,1.95,2025-11-18
BRK,BOS,0.30482188873134825,0,5.1,1.18,2025-11-18
SAS,MEM,0.7122289709065306,0,1.43,2.9,2025-11-18
