date,home_team,away_team,home_win_rate,prob_iso,prob_used,odds_1,odds_1,EV_€_per_100,kelly_full,kelly_fraction_used,stake_eur,exp_profit_eur,fair_odds,edge_pct
2025-12-29,SAS,CLE,0.67,0.8360655737704918,0.75,1.74,1.74,30.499999999999993,0.41216216216216206,0.1,103.16205000000001,31.464425249999994,1.3333333333333333,30.500000000000014
