date,home_team,away_team,home_win_rate,prob_iso,prob_used,odds_1,odds_1,EV_€_per_100,kelly_full,kelly_fraction_used,stake_eur,exp_profit_eur,fair_odds,edge_pct
2025-12-10,LAL,SAS,0.86,0.5813953488372093,0.5813953488372093,1.36,1.36,-20.930232558139526,-0.5813953488372089,0.0,0.0,-0.0,1.72,-20.93023255813953
