,Total Last 20 Games,Total Home Games,Home Wins,Home Win Rate
ATL,1,1,1,1.0
CHI,1,1,1,1.0
NOP,1,1,1,1.0
WAS,1,1,0,0.0
BRK,1,1,0,0.0
HOU,1,1,0,0.0
LAC,1,1,0,0.0
