home_team,away_team,home_team_prob,odds 1,odds 2,result,date
BRK,HOU,0.6072828357806116,5.0,1.19,0,2026-01-01
DET,MIA,0.6515610696574027,1.51,2.64,0,2026-01-01
DAL,PHI,0.4840447409902765,2.14,1.74,0,2026-01-01
SAC,BOS,0.34624331401549285,4.2,1.24,0,2026-01-01
LAC,UTA,0.6957907665181132,1.15,5.9,0,2026-01-01
