home_team,away_team,home_team_prob,odds 1,odds 2,result,date
ATL,CHI,0.3237762348507436,1.56,2.5,0,2025-12-21
BRK,TOR,0.644355240400875,2.4,1.6,0,2025-12-21
NYK,MIA,0.7403698767113377,1.32,3.5,0,2025-12-21
MIN,MIL,0.674611905558302,1.15,5.7,0,2025-12-21
WAS,SAS,0.2664541883176369,9.0,1.07,0,2025-12-21
SAC,HOU,0.3596017260788328,5.7,1.15,0,2025-12-21
