home_team,away_team,home_team_prob,odds 1,odds 2,result,date
ATL,MIL,0.5433459781582997,1.74,2.14,0,2026-01-19
CLE,OKC,0.585788538333295,2.85,1.44,0,2026-01-19
WAS,LAC,0.35200811403921595,3.25,1.36,0,2026-01-19
NYK,DAL,0.38276894878824264,1.23,4.4,0,2026-01-19
SAS,UTA,0.6413833563807121,1.1,7.75,0,2026-01-19
PHI,IND,0.6652624753751025,1.39,3.1,0,2026-01-19
BRK,PHX,,,,0,2026-01-19
DET,BOS,0.657419548123684,1.65,2.3,0,2026-01-19
GSW,MIA,0.6133493517019241,1.46,2.8,0,2026-01-19
