home_team,away_team,home_team_prob,odds 1,odds 2,result,date,prob_live_safe,prob_used
ATL,NYK,0.3327600488118235,2.3,1.65,0,2026-04-30,,
PHI,BOS,0.5754896253665797,2.9,1.43,0,2026-04-30,,
MIN,DEN,0.5829631000291267,3.1,1.39,0,2026-04-30,,
