,Total Last 20 Games,Total Home Games,Home Wins,Home Win Rate
BOS,1,1,1,1.0
MIN,1,1,1,1.0
NOP,1,1,1,1.0
MEM,1,1,1,1.0
BRK,1,1,0,0.0
IND,1,1,0,0.0
CHI,1,1,0,0.0
DAL,1,1,0,0.0
HOU,1,1,0,0.0
