home_team,away_team,home_team_prob,odds 1,odds 2,result,date
CHO,WAS,0.7070555337925223,1.17,4.9,0,2026-01-24
PHI,NYK,0.38993121445040474,1.85,1.98,0,2026-01-24
MIN,GSW,0.633429751505462,1.46,2.8,0,2026-01-24
ORL,CLE,0.4560914921336807,1.8,2.05,0,2026-01-24
CHI,BOS,0.6025069629668299,1.93,1.89,0,2026-01-24
DAL,LAL,0.6767884829346896,2.45,1.57,0,2026-01-24
UTA,MIA,0.4758913137178176,2.9,1.43,0,2026-01-24
