home_team,away_team,home_team_prob,odds 1,odds 2,result,date,prob_live_safe,prob_used
BRK,NYK,0.23308761870853698,11.0,1.06,0,2026-03-20,,
DET,GSW,0.7498432613191387,1.44,2.85,0,2026-03-20,,
HOU,ATL,0.39715019882654073,1.62,2.36,0,2026-03-20,,
MEM,BOS,0.3156747787811731,8.0,1.09,0,2026-03-20,,
MIN,POR,0.4448752729622794,1.74,2.14,0,2026-03-20,,
DEN,TOR,0.4506891662857747,1.36,3.25,0,2026-03-20,,
