home_team,away_team,home_team_prob,odds 1,odds 2,result,date
NYK,ORL,0.7220812457799234,1.6,2.3,0,2025-12-07
TOR,BOS,0.49158938785976897,2.24,1.68,0,2025-12-07
CHO,DEN,0.5517347996776364,4.8,1.2,0,2025-12-07
MEM,POR,0.6650513353287525,1.91,1.91,0,2025-12-07
CHI,GSW,0.35729536881899215,1.93,1.89,0,2025-12-07
PHI,LAL,0.5741675893235063,2.4,1.6,0,2025-12-07
UTA,OKC,0.35522829060464367,4.8,1.2,0,2025-12-07
