date,home_team,away_team,home_win_rate,prob_iso,prob_used,odds_1,odds_1,EV_€_per_100,kelly_full,kelly_fraction_used,stake_eur,exp_profit_eur,fair_odds,edge_pct
2025-12-15,BOS,DET,0.7,0.7631578947368421,0.75,1.82,1.82,36.5,0.44512195121951215,0.1,103.16205000000001,37.65414825,1.3333333333333333,36.50000000000002
2025-12-15,MIA,TOR,0.73,0.7631578947368421,0.75,1.44,1.44,7.9999999999999964,0.181818181818182,0.090909090909091,93.7836818181819,7.502694545454548,1.3333333333333333,8.000000000000007
2025-12-15,DEN,HOU,0.56,0.49074074074074076,0.5,1.85,1.85,-7.499999999999996,-0.088235294117647,0.0,0.0,-0.0,2.0,-7.499999999999996
