home_team,away_team,home_team_prob,result,odds 1,odds 2,date
WAS,PHI,0.3015887766328878,0,2.7,1.49,2025-10-28
MIA,CHO,0.4511955135558759,0,1.44,2.85,2025-10-28
MIL,NYK,0.4118059953686777,0,2.14,1.74,2025-10-28
GSW,LAC,0.4482472556415577,0,2.05,1.8,2025-10-28
OKC,SAC,0.6975725424837652,0,1.25,4.1,2025-10-28
