date,home_team,away_team,home_win_rate,prob_iso,prob_used,odds_1,odds_1,EV_€_per_100,kelly_full,kelly_fraction_used,stake_eur,exp_profit_eur,fair_odds,edge_pct
2025-12-14,MIN,SAC,0.78,0.7567567567567568,0.75,1.21,1.21,-9.250000000000004,-0.4404761904761907,0.0,0.0,-0.0,1.3333333333333333,-9.250000000000004
2025-12-14,ATL,PHI,0.5,0.4857142857142857,0.5,1.49,1.49,-25.5,-0.5204081632653061,0.0,0.0,-0.0,2.0,-25.5
2025-12-14,CLE,CHO,0.62,0.5531914893617021,0.5531914893617021,1.17,1.17,-35.27659574468085,-2.0750938673341683,0.0,0.0,-0.0,1.8076923076923077,-35.27659574468086
