home_team,away_team,home_team_prob,result,odds 1,odds 2,date
SAC,DEN,0.3502669570050393,0,3.95,1.27,2025-11-11
OKC,GSW,0.6701070130926572,0,1.33,3.45,2025-11-11
NYK,MEM,0.4817612163055094,0,1.24,4.3,2025-11-11
PHI,BOS,0.42381860868077553,0,1.98,1.85,2025-11-11
BRK,TOR,0.4403182340938577,0,4.5,1.22,2025-11-11
UTA,IND,0.6118255277328685,0,2.2,1.7,2025-11-11
