date,home_team,away_team,home_win_rate,prob_iso,prob_used,odds_1,odds_1,EV_€_per_100,kelly_full,kelly_fraction_used,stake_eur,exp_profit_eur,fair_odds,edge_pct
2025-12-11,HOU,LAC,0.75,0.8867924528301887,0.75,1.24,1.24,-7.000000000000001,-0.29166666666666696,0.0,0.0,-0.0,1.3333333333333333,-6.999999999999995
