home_team,away_team,home_team_prob,odds 1,odds 2,result,date,prob_live_safe,prob_used
DET,ORL,0.7046430554958801,1.31,3.6,0,2026-05-03,,
CLE,TOR,0.5477385964752332,1.34,3.4,0,2026-05-03,,
