run_date,setup,today_home_team,today_away_team,game_date,home_team,away_team,home_team_prob,home_win_rate,odds_1,odds_2,home_win,home_ml_pnl_100
2026-06-08,per_game_similar_bucket,NYK,SAS,2025-12-07,NYK,ORL,0.7524579369686818,0.8,1.62,2.24,1.0,62.000000000000014
