run_date,setup,today_home_team,today_away_team,today_home_team_prob,today_odds_1,today_odds_2,today_home_win_rate,n,wins,losses,win_rate_%,avg_odds,profit_100_flat,roi_%,avg_home_team_prob,avg_home_win_rate
2026-05-22,general_setup,,,,,,,123,71,52,57.72357723577236,2.203089430894309,2437.0,19.8130081300813,0.662115199676501,0.7032520325203252
2026-05-22,per_game_similar_bucket,DEN,SAS,0.7090014962733135,2.1,1.77,0.65,22,15,7,68.18181818181817,2.085,934.0,42.45454545454545,0.6870774590655174,0.6518181818181819
2026-05-22,per_game_similar_bucket,PHI,ORL,0.6307808691553561,1.85,1.98,0.65,33,20,13,60.60606060606061,1.8203030303030303,287.0,8.696969696969697,0.63886015176469,0.6612121212121213
2026-05-22,per_game_similar_bucket,SAS,OKC,0.7121002721478685,1.8,2.05,0.8,14,6,8,42.857142857142854,1.820714285714286,-370.0,-26.428571428571427,0.6974088791858947,0.7800000000000001
