date,home_team,away_team,home_win_rate,prob_iso,prob_used,odds_1,odds_1,EV_€_per_100,kelly_full,kelly_fraction_used,stake_eur,exp_profit_eur,fair_odds,edge_pct
2025-12-04,TOR,LAL,0.89,0.8333333333333334,0.75,1.7,1.7,27.499999999999993,0.39285714285714274,0.1,103.16205000000001,28.369563749999994,1.3333333333333333,27.500000000000014
2025-12-04,PHI,GSW,0.5,0.4666666666666667,0.5,1.62,1.62,-18.999999999999993,-0.30645161290322565,0.0,0.0,-0.0,2.0,-18.999999999999993
