home_team,away_team,home_team_prob,odds 1,odds 2,result,date,prob_live_safe,prob_used
CLE,DET,0.587796851001231,1.56,2.5,0,2026-05-15,,
MIN,SAS,0.472769605367679,2.6,1.52,0,2026-05-15,,
