home_team,away_team,home_team_prob,odds 1,odds 2,result,date
CHO,CLE,0.7610560603744156,2.24,1.68,0,2026-01-21
BOS,IND,0.6644045797192523,1.2,4.8,0,2026-01-21
NYK,BRK,0.412675646828586,1.17,5.4,0,2026-01-21
MEM,ATL,0.5277001547668074,1.8,2.05,0,2026-01-21
NOP,DET,0.5061720166907941,4.0,1.26,0,2026-01-21
MIL,OKC,0.4497861979075421,4.2,1.24,0,2026-01-21
SAC,TOR,0.5223534345212489,2.8,1.46,0,2026-01-21
