home_team,away_team,home_team_prob,odds 1,odds 2,result,date,prob_live_safe,prob_used
CLE,ATL,0.6482616334479469,1.83,2.0,0,2026-04-08,,
DET,MIL,0.677983570944878,1.04,14.0,0,2026-04-08,,
ORL,MIN,0.39152342862833633,1.29,3.7,0,2026-04-08,,
DEN,MEM,0.621534456000197,1.03,15.0,0,2026-04-08,,
SAS,POR,0.6949182623791319,1.6,2.4,0,2026-04-08,,
PHX,DAL,,,,0,2026-04-08,,
LAC,OKC,0.5428114828113458,3.2,1.37,0,2026-04-08,,
