,Total Last 20 Games,Total Home Games,Home Wins,Home Win Rate
MIL,1,1,1,1.0
ATL,1,1,1,1.0
BOS,1,1,1,1.0
NYK,1,1,1,1.0
SAS,1,1,1,1.0
DEN,1,1,1,1.0
UTA,1,1,1,1.0
POR,1,1,1,1.0
SAC,1,1,1,1.0
CHO,1,1,0,0.0
IND,1,1,0,0.0
CHI,1,1,0,0.0
HOU,1,1,0,0.0
WAS,1,1,0,0.0
