home_team,away_team,home_team_prob,odds 1,odds 2,result,date
DET,SAC,0.700062614485161,1.14,6.0,0,2026-01-25
MEM,DEN,0.49151353597247915,1.52,2.6,0,2026-01-25
MIN,GSW,0.6333258325028392,1.41,3.0,0,2026-01-25
MIL,DAL,0.4485706516725031,1.87,1.95,0,2026-01-25
OKC,TOR,0.6822240571845704,1.18,5.1,0,2026-01-25
SAS,NOP,0.6074413113748086,1.17,5.25,0,2026-01-25
PHX,MIA,,,,0,2026-01-25
LAC,BRK,0.5802534314212554,1.28,3.85,0,2026-01-25
