home_team,away_team,home_team_prob,odds 1,odds 2,result,date
MEM,PHI,0.7241282181001735,1.95,1.87,0,2025-12-30
UTA,BOS,0.5602039806265773,3.35,1.34,0,2025-12-30
LAL,DET,0.5044692076195103,2.24,1.68,0,2025-12-30
LAC,SAC,0.6338146059394089,1.24,4.3,0,2025-12-30
