home_team,away_team,home_team_prob,odds 1,odds 2,result,date
PHI,SAC,0.5546201803211144,1.18,5.1,0,2026-01-29
WAS,MIL,0.45577759254623584,2.1,1.77,0,2026-01-29
ATL,HOU,0.5577572484344465,2.36,1.62,0,2026-01-29
CHI,MIA,0.6611252577573963,2.1,1.77,0,2026-01-29
DAL,CHO,0.5345555411518838,2.45,1.57,0,2026-01-29
DEN,BRK,0.6235879760869245,1.36,3.25,0,2026-01-29
PHX,DET,,,,0,2026-01-29
MIN,OKC,0.5984147419559508,2.95,1.42,0,2026-01-29
