home_team,away_team,home_team_prob,odds 1,odds 2,result,date
PHI,MIA,0.49053898741024815,2.02,1.82,0,2025-11-23
ATL,CHO,0.6855012646168962,1.34,3.35,0,2025-11-23
BOS,ORL,0.6031517667299929,1.54,2.54,0,2025-11-23
CLE,LAC,0.632230130087809,1.26,4.0,0,2025-11-23
TOR,BRK,0.6631995549726563,1.14,6.0,0,2025-11-23
OKC,POR,0.757249045103405,1.09,8.0,0,2025-11-23
PHX,SAS,,,,0,2025-11-23
UTA,LAL,0.6066713945489519,4.3,1.24,0,2025-11-23
