home_team,away_team,home_team_prob,odds 1,odds 2,result,date
CHO,IND,0.6457234031908953,1.56,2.5,0,2026-01-08
CHI,MIA,0.5108105800377614,3.25,1.36,0,2026-01-08
MIN,CLE,0.6746672700402576,1.83,2.0,0,2026-01-08
UTA,DAL,0.4371522490127359,2.9,1.43,0,2026-01-08
