home_team,away_team,home_team_prob,result,odds 1,odds 2,date
BRK,PHI,0.41179526587484444,0,2.7,1.49,2025-11-02
OKC,NOP,0.7760370527656725,0,1.14,6.0,2025-11-02
TOR,MEM,0.43882537884071043,0,1.54,2.54,2025-11-02
CLE,ATL,0.47630279680795956,0,1.41,3.0,2025-11-02
NYK,CHI,0.394809191027601,0,1.37,3.2,2025-11-02
LAL,MIA,0.5040232714288123,0,1.51,2.64,2025-11-02
PHO,SAS,0.42972572285829996,0,2.9,1.43,2025-11-02
CHO,UTA,0.37521676592198894,0,2.05,1.8,2025-11-02
