home_team,away_team,home_team_prob,odds 1,odds 2,result,date,prob_live_safe,prob_used
CHO,PHX,,,,0,2026-04-02,,
DET,MIN,0.5778160927179611,1.59,2.42,0,2026-04-02,,
OKC,LAL,0.6434835126548639,1.27,3.95,0,2026-04-02,,
GSW,CLE,0.506692385141724,4.6,1.21,0,2026-04-02,,
POR,NOP,0.7591496333644947,1.4,3.05,0,2026-04-02,,
LAC,SAS,0.599706249583549,2.42,1.59,0,2026-04-02,,
