home_team,away_team,home_team_prob,odds 1,odds 2,result,date
UTA,HOU,0.557806089367211,5.4,1.17,0,2025-11-30
CLE,BOS,0.5536230844523443,1.35,3.3,0,2025-11-30
NYK,TOR,0.6475136250680439,1.31,3.6,0,2025-11-30
PHI,ATL,0.45148011510547414,1.77,2.1,0,2025-11-30
POR,OKC,0.43269960348162595,5.7,1.15,0,2025-11-30
MIN,SAS,0.6553825715279034,1.6,2.4,0,2025-11-30
SAC,MEM,0.3461528002695757,2.2,1.7,0,2025-11-30
LAL,NOP,0.7103691981388023,1.1,7.75,0,2025-11-30
