home_team,away_team,home_team_prob,odds 1,odds 2,result,date
BOS,MIA,0.6429311409808369,1.37,3.2,0,2025-12-19
NYK,PHI,0.6853812877674232,1.59,2.42,0,2025-12-19
ATL,SAS,0.3886149672678692,2.3,1.65,0,2025-12-19
CLE,CHI,0.4979307892233488,1.38,3.15,0,2025-12-19
MIN,OKC,0.5461741362466956,3.6,1.31,0,2025-12-19
