home_team,away_team,home_team_prob,odds 1,odds 2,result,date,prob_live_safe,prob_used
PHI,BRK,0.5032671429599865,1.26,4.0,0,2026-03-14,,
ATL,MIL,0.7198837925084536,1.28,3.8,0,2026-03-14,,
SAS,CHO,0.6412138098304573,1.51,2.64,0,2026-03-14,,
BOS,WAS,0.6703178194219579,1.04,13.0,0,2026-03-14,,
MIA,ORL,0.6480986054722246,1.62,2.36,0,2026-03-14,,
LAL,DEN,0.6713164358310432,2.3,1.65,0,2026-03-14,,
LAC,SAC,0.7187131230207857,1.11,7.0,0,2026-03-14,,
