home_team,away_team,home_team_prob,odds 1,odds 2,result,date
PHX,ORL,,,,0,2026-02-21
NOP,PHI,0.6485114080076048,2.36,1.62,0,2026-02-21
CHI,DET,0.28593477716601545,5.1,1.18,0,2026-02-21
MIA,MEM,0.6771672432085379,1.21,4.7,0,2026-02-21
SAS,SAC,0.7456485033930075,1.06,11.0,0,2026-02-21
NYK,HOU,0.7290922918988072,1.62,2.36,0,2026-02-21
