home_team,away_team,home_team_prob,odds 1,odds 2,result,date
DET,HOU,0.7035112849649506,1.56,2.5,0,2026-01-23
ATL,PHX,,,,0,2026-01-23
BRK,BOS,0.38577146608381513,3.85,1.28,0,2026-01-23
CLE,SAC,0.6474398193893595,1.18,5.1,0,2026-01-23
MEM,NOP,0.5687904919817149,1.44,2.85,0,2026-01-23
OKC,IND,0.7308694826648878,1.09,8.0,0,2026-01-23
MIL,DEN,0.4690132200832722,1.41,3.0,0,2026-01-23
POR,TOR,0.6323707754988485,2.2,1.7,0,2026-01-23
