home_team,away_team,home_team_prob,result,odds 1,odds 2,date
MIN,SAC,0.5635353248658995,0,1.16,5.55,2025-11-14
DAL,LAC,0.5431339550380547,0,2.3,1.65,2025-11-14
MIL,CHO,0.7238175654206455,0,1.26,4.0,2025-11-14
NOP,LAL,0.23101060332608933,0,4.6,1.21,2025-11-14
ORL,BRK,0.6269924050823028,0,1.11,7.25,2025-11-14
NYK,MIA,0.4292987953657675,0,1.42,2.95,2025-11-14
HOU,POR,0.5204614571810747,0,1.29,3.7,2025-11-14
SAS,GSW,0.5156251086755947,0,1.74,2.14,2025-11-14
DET,PHI,0.4594907167196299,0,1.54,2.54,2025-11-14
