home_team,away_team,home_team_prob,odds 1,odds 2,result,date,prob_live_safe,prob_used
CLE,DET,0.4752726450328301,1.56,2.5,0,2026-05-09,,
LAL,OKC,0.28617369954655625,3.95,1.27,0,2026-05-09,,
