home_team,away_team,home_team_prob,odds 1,odds 2,result,date
CHO,GSW,0.5643163404389703,3.2,1.37,0,2025-12-31
ATL,MIN,0.4873309725124998,2.7,1.49,0,2025-12-31
IND,ORL,0.3787344927047002,2.42,1.59,0,2025-12-31
CLE,PHX,,,,0,2025-12-31
CHI,NOP,0.4838732648352976,1.82,2.02,0,2025-12-31
SAS,NYK,0.7030927736085519,1.77,2.1,0,2025-12-31
TOR,DEN,0.6296235547949621,1.39,3.1,0,2025-12-31
MIL,WAS,0.5774495592153651,1.18,5.1,0,2025-12-31
OKC,POR,0.6768065955752361,1.08,8.5,0,2025-12-31
