,Total Last 20 Games,Total Home Games,Home Wins,Home Win Rate
BOS,1,1,1,1.0
DAL,1,1,1,1.0
OKC,1,1,1,1.0
CLE,1,1,1,1.0
MIL,1,1,1,1.0
BRK,1,1,1,1.0
GSW,1,1,0,0.0
SAC,1,1,0,0.0
NOP,1,1,0,0.0
MIN,1,1,0,0.0
