home_team,away_team,home_team_prob,odds 1,odds 2,result,date
MIA,PHX,,,,0,2026-01-13
HOU,CHI,0.4921899435837435,1.17,5.4,0,2026-01-13
MIL,MIN,0.6243080153689947,1.68,2.24,0,2026-01-13
NOP,DEN,0.35377408005483835,2.2,1.7,0,2026-01-13
OKC,SAS,0.7322841226830962,1.36,3.25,0,2026-01-13
LAL,ATL,0.4441179851073335,2.14,1.74,0,2026-01-13
GSW,POR,0.4967620968701118,1.23,4.4,0,2026-01-13
