date,home_team,away_team,home_win_rate,prob_iso,prob_used,odds_1,odds_1,EV_€_per_100,kelly_full,kelly_fraction_used,stake_eur,exp_profit_eur,fair_odds,edge_pct
2025-12-07,PHI,LAL,0.5,0.5952380952380952,0.5952380952380952,2.4,2.4,42.85714285714285,0.3061224489795919,0.1,103.16205000000001,44.212307142857135,1.68,42.85714285714286
2025-12-07,NYK,ORL,0.91,0.8823529411764706,0.75,1.6,1.6,20.000000000000007,0.3333333333333336,0.1,103.16205000000001,20.632410000000007,1.3333333333333333,20.000000000000018
2025-12-07,TOR,BOS,0.73,0.48314606741573035,0.5,2.24,2.24,12.00000000000001,0.09677419354838716,0.04838709677419358,49.91712096774197,5.990054516129042,2.0,12.00000000000001
