home_team,away_team,home_team_prob,odds 1,odds 2,result,date,prob_live_safe,prob_used
CLE,TOR,0.6489642149230564,1.27,3.95,0,2026-04-20,,
NYK,ATL,0.6488854181453972,1.4,3.05,0,2026-04-20,,
DEN,MIN,0.5970071969779406,1.35,3.3,0,2026-04-20,,
