home_team,away_team,home_team_prob,odds 1,odds 2,result,date,prob_live_safe,prob_used
BOS,GSW,0.637174033638839,1.15,5.7,0,2026-03-18,,
BRK,OKC,0.35140441552010176,13.0,1.04,0,2026-03-18,,
IND,POR,0.3023197374902048,6.25,1.13,0,2026-03-18,,
CHI,TOR,0.568413697626502,3.45,1.33,0,2026-03-18,,
MIN,UTA,0.5041789556235436,1.12,6.5,0,2026-03-18,,
NOP,LAC,0.621291495804238,1.74,2.14,0,2026-03-18,,
DAL,ATL,0.35990831254974454,3.7,1.29,0,2026-03-18,,
MEM,DEN,0.31888362046394886,6.5,1.12,0,2026-03-18,,
HOU,LAL,0.4263632567876522,1.74,2.14,0,2026-03-18,,
