home_team,away_team,home_team_prob,odds 1,odds 2,result,date,prob_live_safe,prob_used
ATL,NYK,0.5623116844368826,1.83,2.0,0,2026-04-06,,
ORL,DET,0.3283549812392624,2.24,1.68,0,2026-04-06,,
MEM,CLE,0.26560694262084367,9.5,1.07,0,2026-04-06,,
SAS,PHI,0.7412879016251396,1.27,3.95,0,2026-04-06,,
DEN,POR,0.553951460192319,1.29,3.7,0,2026-04-06,,
