home_team,away_team,home_team_prob,odds 1,odds 2,result,date
DET,ATL,0.6938467130741803,1.23,4.4,0,2025-12-01
IND,CLE,0.49854347261003784,3.05,1.4,0,2025-12-01
WAS,MIL,0.31430344629151735,4.2,1.24,0,2025-12-01
BRK,CHO,0.44292410772409885,2.6,1.52,0,2025-12-01
MIA,LAC,0.6611667319931827,1.41,3.0,0,2025-12-01
ORL,CHI,0.7287499584655742,1.28,3.85,0,2025-12-01
DEN,DAL,0.5308917057208836,1.19,4.9,0,2025-12-01
UTA,HOU,0.49218790712042265,5.7,1.15,0,2025-12-01
LAL,PHX,,,,0,2025-12-01
