home_team,away_team,home_team_prob,odds 1,odds 2,result,date,prob_live_safe,prob_used
DET,PHI,0.5882819553965909,1.08,8.5,0,2026-03-12,,
IND,PHX,,,,0,2026-03-12,,
ORL,WAS,0.6863352889094484,1.1,7.5,0,2026-03-12,,
ATL,BRK,0.7734876134875721,1.1,7.75,0,2026-03-12,,
MIA,MIL,0.5870558858659234,1.39,3.1,0,2026-03-12,,
MEM,DAL,0.48165625665482287,2.7,1.49,0,2026-03-12,,
SAS,DEN,0.6039755028632536,1.44,2.85,0,2026-03-12,,
OKC,BOS,0.6583113623536697,1.37,3.2,0,2026-03-12,,
LAL,CHI,0.6504042344850607,1.19,5.0,0,2026-03-12,,
