n_bets,total_profit,roi_per_bet,min_home_win_rate,min_odds,max_odds,min_iso_proba
16,852.0,0.5325,0.65,1.6,2.5,0.65
16,852.0,0.5325,0.65,1.6,3.0,0.65
10,484.0,0.484,0.65,1.6,2.5,0.7
10,484.0,0.484,0.65,1.6,3.0,0.7
24,1009.0000000000001,0.4204166666666667,0.6,1.6,2.5,0.65
24,1009.0000000000001,0.4204166666666667,0.6,1.6,3.0,0.65
19,722.0,0.38,0.65,1.6,2.5,0.6
19,722.0,0.38,0.65,1.6,3.0,0.6
13,469.0,0.3607692307692308,0.65,1.6,2.1,0.65
30,1058.0,0.3526666666666667,0.55,1.6,3.0,0.65
17,564.0,0.33176470588235296,0.6,1.6,2.5,0.7
17,564.0,0.33176470588235296,0.6,1.6,3.0,0.7
19,590.0,0.3105263157894737,0.6,1.6,2.1,0.65
21,646.0,0.3076190476190476,0.65,1.4,2.5,0.65
21,646.0,0.3076190476190476,0.65,1.4,3.0,0.65
8,246.0,0.3075,0.65,1.6,2.1,0.7
12,367.0,0.30583333333333335,0.65,1.6,2.0,0.65
34,1034.0,0.30411764705882355,0.6,1.4,2.5,0.65
34,1034.0,0.30411764705882355,0.6,1.4,3.0,0.65
33,988.0,0.2993939393939394,0.5,1.6,3.0,0.65
29,868.0,0.2993103448275862,0.55,1.6,2.5,0.65
15,439.0,0.2926666666666667,0.65,1.6,2.1,0.6
28,779.0,0.2782142857142857,0.6,1.6,2.5,0.6
28,779.0,0.2782142857142857,0.6,1.6,3.0,0.6
41,1134.0,0.27658536585365856,0.55,1.4,3.0,0.65
18,488.0,0.27111111111111114,0.6,1.6,2.0,0.65
14,378.00000000000006,0.27,0.65,1.4,2.5,0.7
14,378.00000000000006,0.27,0.65,1.4,3.0,0.7
25,638.0,0.2552,0.6,1.4,2.5,0.7
25,638.0,0.2552,0.6,1.4,3.0,0.7
32,798.0,0.249375,0.5,1.6,2.5,0.65
38,936.0000000000001,0.24631578947368424,0.65,1.25,2.5,0.65
38,936.0000000000001,0.24631578947368424,0.65,1.25,3.0,0.65
34,828.0,0.24352941176470588,0.55,1.6,3.0,0.6
14,337.0,0.24071428571428571,0.65,1.6,2.0,0.6
40,944.0,0.236,0.55,1.4,2.5,0.65
34,786.0,0.2311764705882353,0.6,1.25,2.5,0.7
34,786.0,0.2311764705882353,0.6,1.25,3.0,0.7
20,458.0,0.229,0.6,1.6,2.0,0.6
20,455.0,0.2275,0.55,1.6,2.5,0.7
20,455.0,0.2275,0.55,1.6,3.0,0.7
22,498.00000000000006,0.22636363636363638,0.65,1.25,2.5,0.7
22,498.00000000000006,0.22636363636363638,0.65,1.25,3.0,0.7
