n_bets,total_profit,roi_per_bet,min_home_win_rate,min_odds,max_odds,min_iso_proba
89,1507.0,0.1693258426966292,0.6,1.1,2.5,0.55
76,1278.0,0.16815789473684212,0.55,1.1,2.5,0.7
76,1278.0,0.16815789473684212,0.55,1.1,3.0,0.7
56,941.0,0.1680357142857143,0.6,1.25,2.1,0.55
82,1356.0,0.1653658536585366,0.55,1.1,2.5,0.6
82,1356.0,0.1653658536585366,0.55,1.1,2.5,0.65
82,1356.0,0.1653658536585366,0.55,1.1,3.0,0.6
82,1356.0,0.1653658536585366,0.55,1.1,3.0,0.65
74,1207.0,0.1631081081081081,0.65,1.1,2.0,0.55
68,1105.0,0.1625,0.55,1.25,3.0,0.55
54,870.0,0.16111111111111112,0.5,1.4,2.5,0.55
64,1022.0,0.1596875,0.5,1.25,2.5,0.6
64,1022.0,0.1596875,0.5,1.25,2.5,0.65
92,1465.0,0.1592391304347826,0.5,1.1,3.0,0.7
40,628.0,0.157,0.6,1.25,2.1,0.7
29,455.0,0.15689655172413794,0.55,1.4,2.1,0.6
29,455.0,0.15689655172413794,0.55,1.4,2.1,0.65
90,1407.0,0.15633333333333332,0.6,1.1,3.0,0.55
32,500.0,0.15625,0.5,1.4,2.1,0.7
69,1057.0,0.15318840579710144,0.6,1.1,2.1,0.6
69,1057.0,0.15318840579710144,0.6,1.1,2.1,0.65
98,1501.0,0.15316326530612245,0.55,1.1,2.5,0.55
42,628.0,0.14952380952380953,0.6,1.25,2.0,0.6
42,628.0,0.14952380952380953,0.6,1.25,2.0,0.65
65,944.0,0.14523076923076922,0.6,1.1,2.1,0.7
61,880.0,0.14426229508196722,0.55,1.25,2.1,0.55
85,1220.0,0.14352941176470588,0.5,1.25,3.0,0.55
99,1401.0,0.1415151515151515,0.55,1.1,3.0,0.55
85,1202.0,0.14141176470588235,0.6,1.1,2.1,0.55
68,955.0,0.14044117647058824,0.6,1.1,2.0,0.6
68,955.0,0.14044117647058824,0.6,1.1,2.0,0.65
91,1275.0,0.1401098901098901,0.5,1.1,2.5,0.7
48,669.0,0.139375,0.55,1.25,2.1,0.6
48,669.0,0.139375,0.55,1.25,2.1,0.65
28,390.0,0.1392857142857143,0.55,1.4,2.1,0.7
47,645.0,0.1372340425531915,0.5,1.4,2.1,0.55
25,342.0,0.1368,0.6,1.4,2.0,0.6
25,342.0,0.1368,0.6,1.4,2.0,0.65
25,342.0,0.1368,0.6,1.4,2.0,0.7
34,465.0,0.13676470588235295,0.5,1.4,2.1,0.6
34,465.0,0.13676470588235295,0.5,1.4,2.1,0.65
83,1130.0,0.13614457831325302,0.5,1.25,2.5,0.55
54,734.0,0.13592592592592592,0.6,1.25,2.0,0.55
76,1031.0,0.13565789473684212,0.55,1.1,2.1,0.6
76,1031.0,0.13565789473684212,0.55,1.1,2.1,0.65
39,526.0,0.13487179487179488,0.6,1.25,2.0,0.7
102,1371.0,0.13441176470588234,0.5,1.1,3.0,0.6
102,1371.0,0.13441176470588234,0.5,1.1,3.0,0.65
64,842.0,0.1315625,0.6,1.1,2.0,0.7
32,420.0,0.13125,0.6,1.4,2.0,0.55
31,398.0,0.12838709677419355,0.5,1.4,2.0,0.7
92,1176.0,0.12782608695652173,0.55,1.1,2.1,0.55
28,353.0,0.12607142857142858,0.55,1.4,2.0,0.6
28,353.0,0.12607142857142858,0.55,1.4,2.0,0.65
75,929.0,0.12386666666666667,0.55,1.1,2.0,0.6
75,929.0,0.12386666666666667,0.55,1.1,2.0,0.65
35,431.0,0.12314285714285714,0.55,1.4,2.0,0.55
47,567.0,0.12063829787234043,0.55,1.25,2.0,0.6
47,567.0,0.12063829787234043,0.55,1.25,2.0,0.65
58,697.0,0.12017241379310345,0.5,1.25,2.1,0.6
58,697.0,0.12017241379310345,0.5,1.25,2.1,0.65
71,853.0,0.12014084507042254,0.55,1.1,2.1,0.7
83,995.0,0.11987951807228915,0.6,1.1,2.0,0.55
76,905.0,0.11907894736842105,0.5,1.25,2.1,0.55
53,630.0,0.11886792452830189,0.5,1.25,2.1,0.7
101,1181.0,0.11693069306930694,0.5,1.1,2.5,0.6
101,1181.0,0.11693069306930694,0.5,1.1,2.5,0.65
44,502.00000000000006,0.1140909090909091,0.55,1.25,2.1,0.7
59,673.0,0.1140677966101695,0.55,1.25,2.0,0.55
33,363.0,0.11,0.5,1.4,2.0,0.6
33,363.0,0.11,0.5,1.4,2.0,0.65
90,969.0,0.10766666666666666,0.55,1.1,2.0,0.55
70,751.0,0.10728571428571429,0.55,1.1,2.0,0.7
27,288.0,0.10666666666666667,0.55,1.4,2.0,0.7
126,1325.0,0.10515873015873016,0.5,1.1,3.0,0.55
57,595.0,0.10438596491228071,0.5,1.25,2.0,0.6
57,595.0,0.10438596491228071,0.5,1.25,2.0,0.65
52,528.0,0.10153846153846154,0.5,1.25,2.0,0.7
124,1235.0,0.09959677419354838,0.5,1.1,2.5,0.55
86,850.0,0.09883720930232558,0.5,1.1,2.1,0.7
43,400.00000000000006,0.0930232558139535,0.55,1.25,2.0,0.7
95,856.0,0.09010526315789473,0.5,1.1,2.1,0.6
95,856.0,0.09010526315789473,0.5,1.1,2.1,0.65
85,748.0,0.088,0.5,1.1,2.0,0.7
117,1010.0,0.08632478632478632,0.5,1.1,2.1,0.55
73,596.0,0.08164383561643836,0.5,1.25,2.0,0.55
94,754.0,0.08021276595744681,0.5,1.1,2.0,0.6
94,754.0,0.08021276595744681,0.5,1.1,2.0,0.65
44,336.0,0.07636363636363637,0.5,1.4,2.0,0.55
21,145.0,0.06904761904761905,0.5,1.6,2.0,0.55
114,701.0,0.06149122807017544,0.5,1.1,2.0,0.55
