n_bets,total_profit,roi_per_bet,min_home_win_rate,min_odds,max_odds,min_iso_proba
35,1092.0,0.312,0.55,1.6,3.0,0.65
35,1092.0,0.312,0.6,1.6,3.0,0.65
31,948.0,0.3058064516129032,0.55,1.6,2.5,0.65
31,948.0,0.3058064516129032,0.6,1.6,2.5,0.65
56,1625.0,0.29017857142857145,0.55,1.4,3.0,0.65
56,1625.0,0.29017857142857145,0.6,1.4,3.0,0.65
52,1481.0,0.2848076923076923,0.55,1.4,2.5,0.65
52,1481.0,0.2848076923076923,0.6,1.4,2.5,0.65
43,1155.0,0.2686046511627907,0.55,1.6,3.0,0.55
43,1155.0,0.2686046511627907,0.55,1.6,3.0,0.6
43,1155.0,0.2686046511627907,0.6,1.6,3.0,0.55
43,1155.0,0.2686046511627907,0.6,1.6,3.0,0.6
66,1634.0,0.2475757575757576,0.55,1.4,3.0,0.55
66,1634.0,0.2475757575757576,0.55,1.4,3.0,0.6
66,1634.0,0.2475757575757576,0.6,1.4,3.0,0.55
66,1634.0,0.2475757575757576,0.6,1.4,3.0,0.6
42,1027.0,0.24452380952380953,0.65,1.4,3.0,0.65
34,817.0,0.24029411764705882,0.65,1.4,2.1,0.65
38,883.0,0.23236842105263159,0.65,1.4,2.5,0.65
27,622.0,0.23037037037037036,0.65,1.6,3.0,0.65
45,1010.0,0.22444444444444445,0.55,1.4,2.1,0.65
45,1010.0,0.22444444444444445,0.6,1.4,2.1,0.65
38,841.0,0.22131578947368422,0.55,1.6,2.5,0.55
38,841.0,0.22131578947368422,0.55,1.6,2.5,0.6
38,841.0,0.22131578947368422,0.6,1.6,2.5,0.55
38,841.0,0.22131578947368422,0.6,1.6,2.5,0.6
19,412.0,0.2168421052631579,0.65,1.6,2.1,0.65
33,715.0,0.21666666666666667,0.65,1.4,2.0,0.65
61,1320.0,0.21639344262295082,0.55,1.4,2.5,0.55
61,1320.0,0.21639344262295082,0.55,1.4,2.5,0.6
61,1320.0,0.21639344262295082,0.6,1.4,2.5,0.55
61,1320.0,0.21639344262295082,0.6,1.4,2.5,0.6
44,926.0,0.21045454545454545,0.5,1.6,2.5,0.65
23,478.0,0.20782608695652174,0.65,1.6,2.5,0.65
44,908.0,0.20636363636363636,0.55,1.4,2.0,0.65
44,908.0,0.20636363636363636,0.6,1.4,2.0,0.65
51,1030.0,0.2019607843137255,0.5,1.6,3.0,0.65
65,1302.0,0.2003076923076923,0.5,1.6,3.0,0.55
65,1302.0,0.2003076923076923,0.5,1.6,3.0,0.6
24,477.0,0.19875,0.55,1.6,2.1,0.65
24,477.0,0.19875,0.6,1.6,2.1,0.65
35,685.0,0.1957142857142857,0.65,1.6,3.0,0.55
35,685.0,0.1957142857142857,0.65,1.6,3.0,0.6
51,990.0,0.19411764705882353,0.65,1.4,3.0,0.55
51,990.0,0.19411764705882353,0.65,1.4,3.0,0.6
85,1606.0,0.18894117647058822,0.55,1.25,3.0,0.65
85,1606.0,0.18894117647058822,0.6,1.25,3.0,0.65
81,1462.0,0.18049382716049384,0.55,1.25,2.5,0.65
81,1462.0,0.18049382716049384,0.6,1.25,2.5,0.65
57,1028.0,0.18035087719298246,0.5,1.6,2.5,0.55
57,1028.0,0.18035087719298246,0.5,1.6,2.5,0.6
9,160.0,0.17777777777777778,0.5,1.6,2.1,0.7
10,176.0,0.176,0.55,1.4,2.1,0.7
10,176.0,0.176,0.6,1.4,2.1,0.7
13,224.00000000000006,0.17230769230769236,0.5,1.6,2.5,0.7
18,310.0,0.17222222222222222,0.65,1.6,2.0,0.65
66,1109.0,0.16803030303030303,0.65,1.25,3.0,0.65
12,200.00000000000006,0.1666666666666667,0.55,1.4,2.5,0.7
12,200.00000000000006,0.1666666666666667,0.6,1.4,2.5,0.7
102,1696.0000000000002,0.16627450980392158,0.5,1.4,3.0,0.55
102,1696.0000000000002,0.16627450980392158,0.5,1.4,3.0,0.6
77,1279.0,0.16610389610389611,0.5,1.4,2.5,0.65
84,1383.0,0.16464285714285715,0.5,1.4,3.0,0.65
23,375.0,0.16304347826086957,0.55,1.6,2.0,0.65
23,375.0,0.16304347826086957,0.6,1.6,2.0,0.65
62,965.0,0.15564516129032258,0.65,1.25,2.5,0.65
58,899.0,0.155,0.65,1.25,2.1,0.65
94,1422.0,0.15127659574468086,0.5,1.4,2.5,0.55
94,1422.0,0.15127659574468086,0.5,1.4,2.5,0.6
46,676.0,0.14695652173913043,0.65,1.4,2.5,0.55
46,676.0,0.14695652173913043,0.65,1.4,2.5,0.6
57,797.0,0.13982456140350877,0.65,1.25,2.0,0.65
98,1315.0,0.13418367346938775,0.55,1.25,3.0,0.55
98,1315.0,0.13418367346938775,0.55,1.25,3.0,0.6
98,1315.0,0.13418367346938775,0.6,1.25,3.0,0.55
98,1315.0,0.13418367346938775,0.6,1.25,3.0,0.6
74,991.0,0.1339189189189189,0.55,1.25,2.1,0.65
74,991.0,0.1339189189189189,0.6,1.25,2.1,0.65
53,704.0,0.1328301886792453,0.55,1.4,2.1,0.55
53,704.0,0.1328301886792453,0.55,1.4,2.1,0.6
53,704.0,0.1328301886792453,0.6,1.4,2.1,0.55
53,704.0,0.1328301886792453,0.6,1.4,2.1,0.6
30,371.0,0.12366666666666666,0.65,1.6,2.5,0.55
30,371.0,0.12366666666666666,0.65,1.6,2.5,0.6
73,889.0,0.12178082191780822,0.55,1.25,2.0,0.65
73,889.0,0.12178082191780822,0.6,1.25,2.0,0.65
141,1672.0,0.11858156028368794,0.55,1.1,3.0,0.65
141,1672.0,0.11858156028368794,0.6,1.1,3.0,0.65
52,602.0,0.11576923076923076,0.55,1.4,2.0,0.55
52,602.0,0.11576923076923076,0.55,1.4,2.0,0.6
52,602.0,0.11576923076923076,0.6,1.4,2.0,0.55
52,602.0,0.11576923076923076,0.6,1.4,2.0,0.6
16,184.00000000000003,0.11500000000000002,0.5,1.6,3.0,0.7
41,465.0,0.11341463414634147,0.65,1.4,2.1,0.55
41,465.0,0.11341463414634147,0.65,1.4,2.1,0.6
116,1301.0,0.11215517241379311,0.65,1.1,3.0,0.65
137,1528.0,0.11153284671532847,0.55,1.1,2.5,0.65
137,1528.0,0.11153284671532847,0.6,1.1,2.5,0.65
127,1399.0,0.11015748031496063,0.5,1.25,3.0,0.65
120,1295.0,0.10791666666666666,0.5,1.25,2.5,0.65
93,1001.0,0.10763440860215054,0.55,1.25,2.5,0.55
93,1001.0,0.10763440860215054,0.55,1.25,2.5,0.6
93,1001.0,0.10763440860215054,0.6,1.25,2.5,0.55
93,1001.0,0.10763440860215054,0.6,1.25,2.5,0.6
112,1157.0,0.10330357142857143,0.65,1.1,2.5,0.65
108,1091.0,0.10101851851851852,0.65,1.1,2.1,0.65
65,652.0,0.1003076923076923,0.5,1.4,2.0,0.65
78,772.0,0.09897435897435898,0.65,1.25,3.0,0.55
78,772.0,0.09897435897435898,0.65,1.25,3.0,0.6
150,1472.0,0.09813333333333334,0.5,1.25,3.0,0.55
150,1472.0,0.09813333333333334,0.5,1.25,3.0,0.6
67,654.0,0.09761194029850746,0.5,1.4,2.1,0.65
32,299.0,0.0934375,0.5,1.6,2.0,0.65
107,989.0,0.09242990654205607,0.65,1.1,2.0,0.65
40,363.0,0.09075,0.65,1.4,2.0,0.55
40,363.0,0.09075,0.65,1.4,2.0,0.6
34,301.0,0.08852941176470588,0.5,1.6,2.1,0.65
159,1361.0,0.08559748427672956,0.55,1.1,3.0,0.55
159,1361.0,0.08559748427672956,0.55,1.1,3.0,0.6
159,1361.0,0.08559748427672956,0.6,1.1,3.0,0.55
159,1361.0,0.08559748427672956,0.6,1.1,3.0,0.6
