n_bets,total_profit,roi_per_bet,min_home_win_rate,min_odds,max_odds,min_iso_proba
19,558.0,0.29368421052631577,0.6,1.6,2.0,0.6
47,1380.0,0.2936170212765957,0.5,1.6,3.0,0.55
19,555.0,0.29210526315789476,0.5,1.6,2.5,0.7
19,555.0,0.29210526315789476,0.5,1.6,3.0,0.7
51,1463.0,0.2868627450980392,0.6,1.4,3.0,0.55
34,973.0,0.2861764705882353,0.55,1.6,2.5,0.6
44,1250.0,0.2840909090909091,0.65,1.25,2.5,0.55
44,1250.0,0.2840909090909091,0.65,1.25,3.0,0.55
26,729.0,0.2803846153846154,0.55,1.4,2.5,0.7
26,729.0,0.2803846153846154,0.55,1.4,3.0,0.7
14,381.0,0.27214285714285713,0.5,1.6,2.1,0.7
14,381.0,0.27214285714285713,0.55,1.6,2.1,0.7
16,435.0,0.271875,0.65,1.4,2.1,0.6
70,1893.0,0.2704285714285714,0.55,1.4,3.0,0.55
35,944.0,0.26971428571428574,0.65,1.25,2.5,0.6
35,944.0,0.26971428571428574,0.65,1.25,3.0,0.6
41,1105.0,0.26951219512195124,0.55,1.6,2.5,0.55
42,1131.0,0.2692857142857143,0.55,1.4,2.5,0.65
21,560.0,0.26666666666666666,0.6,1.6,2.1,0.6
32,850.0,0.265625,0.6,1.25,2.5,0.7
32,850.0,0.265625,0.6,1.25,3.0,0.7
9,238.0,0.2644444444444444,0.65,1.4,2.0,0.7
11,288.0,0.26181818181818184,0.6,1.6,2.0,0.7
21,547.0,0.2604761904761905,0.5,1.6,2.0,0.65
21,547.0,0.2604761904761905,0.55,1.6,2.0,0.65
28,715.0,0.25535714285714284,0.6,1.4,2.1,0.65
41,1023.0,0.24951219512195122,0.6,1.4,2.1,0.55
35,873.0,0.24942857142857142,0.5,1.6,2.5,0.6
16,399.0,0.249375,0.65,1.25,2.1,0.7
48,1196.0,0.24916666666666668,0.55,1.4,3.0,0.6
37,904.0,0.24432432432432433,0.6,1.4,2.5,0.6
37,904.0,0.24432432432432433,0.6,1.4,3.0,0.6
15,365.0,0.24333333333333335,0.65,1.4,2.1,0.65
40,967.0,0.24175,0.65,1.25,2.1,0.55
38,916.0,0.24105263157894738,0.6,1.4,2.0,0.55
26,624.0,0.24,0.5,1.6,2.1,0.6
26,624.0,0.24,0.55,1.6,2.1,0.6
42,1005.0,0.2392857142857143,0.5,1.6,2.5,0.55
52,1216.0,0.23384615384615384,0.6,1.25,2.5,0.65
52,1216.0,0.23384615384615384,0.6,1.25,3.0,0.65
65,1518.0,0.23353846153846153,0.55,1.4,2.5,0.55
27,629.0,0.23296296296296296,0.5,1.4,2.5,0.7
27,629.0,0.23296296296296296,0.5,1.4,3.0,0.7
31,720.0,0.23225806451612904,0.5,1.6,2.1,0.55
31,720.0,0.23225806451612904,0.55,1.6,2.1,0.55
20,464.0,0.232,0.6,1.4,2.1,0.7
27,613.0,0.22703703703703704,0.6,1.4,2.0,0.65
23,517.0,0.22478260869565217,0.5,1.6,2.0,0.6
23,517.0,0.22478260869565217,0.55,1.6,2.0,0.6
15,333.0,0.222,0.65,1.4,2.0,0.6
39,865.0,0.22179487179487178,0.65,1.25,2.0,0.55
43,945.0,0.21976744186046512,0.65,1.1,2.5,0.7
43,945.0,0.21976744186046512,0.65,1.1,3.0,0.7
38,835.0,0.21973684210526315,0.55,1.25,2.5,0.7
38,835.0,0.21973684210526315,0.55,1.25,3.0,0.7
59,1284.0,0.2176271186440678,0.65,1.1,2.5,0.65
59,1284.0,0.2176271186440678,0.65,1.1,3.0,0.65
78,1677.0,0.215,0.5,1.4,3.0,0.55
13,279.0,0.21461538461538462,0.5,1.6,2.0,0.7
13,279.0,0.21461538461538462,0.55,1.6,2.0,0.7
47,1006.0,0.21404255319148935,0.55,1.4,2.5,0.6
31,661.0,0.2132258064516129,0.65,1.25,2.1,0.6
67,1426.0,0.2128358208955224,0.55,1.25,3.0,0.65
75,1563.0,0.2084,0.6,1.25,2.5,0.55
22,455.0,0.20681818181818182,0.5,1.4,2.1,0.7
22,455.0,0.20681818181818182,0.55,1.4,2.1,0.7
55,1133.0,0.206,0.55,1.4,2.1,0.55
28,576.0,0.2057142857142857,0.6,1.25,2.1,0.7
49,1006.0,0.20530612244897958,0.5,1.4,3.0,0.65
29,583.0,0.20103448275862068,0.6,1.4,2.0,0.6
78,1548.0,0.19846153846153847,0.6,1.25,3.0,0.55
15,297.0,0.198,0.65,1.25,2.0,0.7
103,2027.0,0.19679611650485437,0.55,1.25,3.0,0.55
35,682.0,0.19485714285714287,0.55,1.4,2.1,0.65
29,557.0,0.19206896551724137,0.65,1.25,2.1,0.65
19,362.0,0.19052631578947368,0.6,1.4,2.0,0.7
76,1439.0,0.1893421052631579,0.55,1.25,3.0,0.6
76,1439.0,0.1893421052631579,0.65,1.1,2.5,0.55
76,1439.0,0.1893421052631579,0.65,1.1,3.0,0.55
31,585.0,0.18870967741935485,0.6,1.4,2.1,0.6
14,263.0,0.18785714285714286,0.65,1.4,2.0,0.65
64,1199.0,0.18734375,0.65,1.1,2.5,0.6
64,1199.0,0.18734375,0.65,1.1,3.0,0.6
60,1124.0,0.18733333333333332,0.6,1.25,2.5,0.6
60,1124.0,0.18733333333333332,0.6,1.25,3.0,0.6
66,1236.0,0.18727272727272729,0.55,1.25,2.5,0.65
30,559.0000000000001,0.18633333333333338,0.65,1.25,2.0,0.6
92,1664.0,0.1808695652173913,0.6,1.1,2.5,0.65
92,1664.0,0.1808695652173913,0.6,1.1,3.0,0.65
67,1200.0,0.1791044776119403,0.6,1.1,2.5,0.7
67,1200.0,0.1791044776119403,0.6,1.1,3.0,0.7
73,1302.0,0.17835616438356164,0.5,1.4,2.5,0.55
27,474.0,0.17555555555555555,0.6,1.25,2.0,0.7
41,707.0,0.1724390243902439,0.65,1.1,2.1,0.7
34,580.0,0.17058823529411765,0.55,1.4,2.0,0.65
48,816.0,0.17,0.5,1.4,2.5,0.65
47,797.0,0.16957446808510637,0.6,1.25,2.1,0.65
98,1652.0,0.16857142857142857,0.55,1.25,2.5,0.55
39,657.0,0.16846153846153847,0.55,1.4,2.1,0.6
21,353.0,0.1680952380952381,0.5,1.4,2.0,0.7
21,353.0,0.1680952380952381,0.55,1.4,2.0,0.7
75,1249.0,0.16653333333333334,0.55,1.25,2.5,0.6
34,561.0,0.165,0.55,1.25,2.1,0.7
62,1017.0,0.16403225806451613,0.5,1.4,2.1,0.55
50,819.0,0.1638,0.55,1.4,2.0,0.55
54,881.0,0.16314814814814815,0.5,1.4,3.0,0.6
68,1108.0,0.16294117647058823,0.6,1.25,2.1,0.55
28,455.0000000000001,0.16250000000000003,0.65,1.25,2.0,0.65
56,901.0,0.16089285714285714,0.65,1.1,2.1,0.65
72,1156.0,0.16055555555555556,0.65,1.1,2.1,0.55
40,635.0,0.15875,0.5,1.25,2.5,0.7
40,635.0,0.15875,0.5,1.25,3.0,0.7
115,1807.0,0.15713043478260869,0.5,1.25,3.0,0.55
26,406.0,0.15615384615384614,0.5,1.6,2.0,0.55
26,406.0,0.15615384615384614,0.55,1.6,2.0,0.55
52,803.0,0.1544230769230769,0.6,1.25,2.0,0.6
65,1001.0,0.154,0.6,1.25,2.0,0.55
110,1690.0,0.15363636363636363,0.55,1.1,3.0,0.65
36,550.0,0.1527777777777778,0.55,1.4,2.0,0.6
60,916.0,0.15266666666666667,0.65,1.1,2.1,0.6
40,605.0,0.15125,0.65,1.1,2.0,0.7
46,695.0000000000001,0.15108695652173915,0.6,1.25,2.0,0.65
54,805.0,0.14907407407407408,0.6,1.25,2.1,0.6
71,1054.0,0.14845070422535211,0.65,1.1,2.0,0.55
63,926.0,0.146984126984127,0.6,1.1,2.1,0.7
74,1085.0,0.14662162162162162,0.55,1.1,2.5,0.7
74,1085.0,0.14662162162162162,0.55,1.1,3.0,0.7
55,799.0000000000001,0.1452727272727273,0.65,1.1,2.0,0.65
123,1782.0,0.1448780487804878,0.6,1.1,2.5,0.55
88,1267.0,0.14397727272727273,0.55,1.25,2.1,0.55
87,1245.0,0.14310344827586208,0.6,1.1,2.1,0.65
126,1767.0,0.14023809523809525,0.6,1.1,3.0,0.55
33,459.0,0.1390909090909091,0.55,1.25,2.0,0.7
59,814.0,0.13796610169491524,0.65,1.1,2.0,0.6
109,1500.0,0.13761467889908258,0.55,1.1,2.5,0.65
74,1011.0,0.13662162162162161,0.5,1.25,3.0,0.65
67,900.0,0.13432835820895522,0.55,1.25,2.1,0.6
104,1397.0,0.13432692307692307,0.6,1.1,2.5,0.6
104,1397.0,0.13432692307692307,0.6,1.1,3.0,0.6
59,787.0,0.13338983050847458,0.55,1.25,2.1,0.65
86,1143.0,0.13290697674418606,0.6,1.1,2.0,0.65
62,823.9999999999999,0.13290322580645159,0.6,1.1,2.0,0.7
35,461.0,0.1317142857142857,0.5,1.25,2.1,0.7
53,691.0,0.13037735849056603,0.5,1.4,2.5,0.6
110,1432.0,0.13018181818181818,0.5,1.25,2.5,0.55
84,1057.0,0.12583333333333332,0.5,1.25,3.0,0.6
125,1555.0,0.1244,0.55,1.1,3.0,0.6
64,793.0,0.12390625,0.55,1.25,2.0,0.6
57,703.0,0.12333333333333334,0.5,1.4,2.0,0.55
159,1911.0,0.12018867924528302,0.55,1.1,3.0,0.55
58,685.0,0.11810344827586207,0.55,1.25,2.0,0.65
40,467.0,0.11675,0.5,1.4,2.1,0.65
76,885.0,0.11644736842105263,0.5,1.1,2.5,0.7
76,885.0,0.11644736842105263,0.5,1.1,3.0,0.7
99,1147.0,0.11585858585858586,0.5,1.25,2.1,0.55
70,811.0,0.11585714285714285,0.55,1.1,2.1,0.7
83,953.0,0.11481927710843373,0.55,1.25,2.0,0.55
116,1327.0,0.11439655172413793,0.6,1.1,2.1,0.55
73,821.0,0.11246575342465753,0.5,1.25,2.5,0.65
96,1076.0,0.11208333333333333,0.6,1.1,2.0,0.6
124,1365.0,0.11008064516129032,0.55,1.1,2.5,0.6
98,1078.0,0.11,0.6,1.1,2.1,0.6
117,1275.0,0.10897435897435898,0.5,1.1,3.0,0.65
113,1220.0,0.1079646017699115,0.6,1.1,2.0,0.55
34,359.0,0.10558823529411765,0.5,1.25,2.0,0.7
83,867.0,0.1044578313253012,0.5,1.25,2.5,0.6
102,1051.0,0.10303921568627451,0.55,1.1,2.1,0.65
69,709.0,0.1027536231884058,0.55,1.1,2.0,0.7
44,442.0,0.10045454545454545,0.5,1.4,2.1,0.6
71,711.0,0.10014084507042254,0.5,1.1,2.1,0.7
154,1536.0,0.09974025974025974,0.55,1.1,2.5,0.55
171,1691.0,0.09888888888888889,0.5,1.1,3.0,0.55
101,949.0,0.09396039603960396,0.55,1.1,2.0,0.65
39,365.0,0.09358974358974359,0.5,1.4,2.0,0.65
116,1085.0,0.0935344827586207,0.5,1.1,2.5,0.65
94,833.0,0.08861702127659575,0.5,1.25,2.0,0.55
133,1173.0,0.08819548872180451,0.5,1.1,3.0,0.6
116,1016.0,0.08758620689655172,0.55,1.1,2.1,0.6
70,609.0,0.087,0.5,1.1,2.0,0.7
74,618.0,0.08351351351351351,0.5,1.25,2.1,0.6
41,335.0,0.08170731707317073,0.5,1.4,2.0,0.6
113,909.0,0.0804424778761062,0.55,1.1,2.0,0.6
144,1151.0,0.07993055555555556,0.55,1.1,2.1,0.55
166,1316.0,0.07927710843373494,0.5,1.1,2.5,0.55
132,983.0,0.07446969696969696,0.5,1.1,2.5,0.6
65,472.00000000000006,0.07261538461538462,0.5,1.25,2.1,0.65
71,510.99999999999994,0.07197183098591549,0.5,1.25,2.0,0.6
108,736.0,0.06814814814814815,0.5,1.1,2.1,0.65
155,1031.0,0.06651612903225806,0.5,1.1,2.1,0.55
139,837.0,0.060215827338129496,0.55,1.1,2.0,0.55
123,734.0,0.05967479674796748,0.5,1.1,2.1,0.6
107,634.0,0.059252336448598134,0.5,1.1,2.0,0.65
64,370.0,0.0578125,0.5,1.25,2.0,0.65
120,627.0,0.05225,0.5,1.1,2.0,0.6
150,717.0,0.0478,0.5,1.1,2.0,0.55
