n_bets,total_profit,roi_per_bet,min_home_win_rate,min_odds,max_odds,min_iso_proba
8,684.0,0.855,0.65,1.6,2.5,0.7
8,684.0,0.855,0.65,1.6,3.0,0.7
6,446.0,0.7433333333333333,0.65,1.6,2.1,0.7
13,954.0,0.7338461538461538,0.65,1.6,2.5,0.65
13,954.0,0.7338461538461538,0.65,1.6,3.0,0.65
5,344.0,0.688,0.65,1.6,2.0,0.7
10,571.0,0.571,0.65,1.6,2.1,0.65
21,1135.0,0.5404761904761904,0.6,1.6,2.5,0.65
21,1135.0,0.5404761904761904,0.6,1.6,3.0,0.65
17,913.0,0.5370588235294118,0.65,1.6,2.5,0.55
17,913.0,0.5370588235294118,0.65,1.6,3.0,0.55
9,469.0,0.5211111111111111,0.65,1.6,2.0,0.65
16,824.0,0.515,0.65,1.6,2.5,0.6
16,824.0,0.515,0.65,1.6,3.0,0.6
27,1358.0,0.502962962962963,0.55,1.6,3.0,0.65
14,690.0,0.4928571428571429,0.6,1.6,2.5,0.7
14,690.0,0.4928571428571429,0.6,1.6,3.0,0.7
13,630.0,0.4846153846153846,0.65,1.6,2.1,0.55
12,578.0,0.4816666666666667,0.65,1.4,2.5,0.7
12,578.0,0.4816666666666667,0.65,1.4,3.0,0.7
12,541.0,0.4508333333333333,0.65,1.6,2.1,0.6
26,1168.0,0.4492307692307692,0.55,1.6,2.5,0.65
12,528.0,0.44,0.65,1.6,2.0,0.55
27,1130.0,0.4185185185185185,0.6,1.6,2.5,0.55
18,748.0,0.41555555555555557,0.65,1.4,2.5,0.65
18,748.0,0.41555555555555557,0.65,1.4,3.0,0.65
11,439.0,0.3990909090909091,0.65,1.6,2.0,0.6
31,1188.0,0.3832258064516129,0.5,1.6,3.0,0.65
38,1434.0,0.3773684210526316,0.55,1.4,3.0,0.65
41,1545.0,0.37682926829268293,0.55,1.6,3.0,0.55
30,1115.0,0.37166666666666665,0.6,1.6,3.0,0.55
30,1109.0,0.36966666666666664,0.6,1.4,2.5,0.65
30,1109.0,0.36966666666666664,0.6,1.4,3.0,0.65
18,655.0,0.3638888888888889,0.55,1.6,2.5,0.7
18,655.0,0.3638888888888889,0.55,1.6,3.0,0.7
31,1128.0,0.3638709677419355,0.55,1.6,3.0,0.6
17,616.0,0.3623529411764706,0.6,1.6,2.1,0.65
25,905.0,0.362,0.6,1.6,2.5,0.6
25,905.0,0.362,0.6,1.6,3.0,0.6
21,749.0,0.3566666666666667,0.55,1.6,2.1,0.65
27,959.0,0.35518518518518516,0.65,1.4,2.5,0.55
27,959.0,0.35518518518518516,0.65,1.4,3.0,0.55
19,662.0000000000001,0.348421052631579,0.65,1.25,2.5,0.7
19,662.0000000000001,0.348421052631579,0.65,1.25,3.0,0.7
22,764.0,0.3472727272727273,0.6,1.4,2.5,0.7
22,764.0,0.3472727272727273,0.6,1.4,3.0,0.7
10,340.0,0.34,0.65,1.4,2.1,0.7
37,1244.0,0.3362162162162162,0.55,1.4,2.5,0.65
30,998.0,0.33266666666666667,0.5,1.6,2.5,0.65
36,1170.0,0.325,0.55,1.6,2.5,0.55
20,647.0,0.3235,0.55,1.6,2.0,0.65
16,514.0,0.32125,0.6,1.6,2.0,0.65
61,1917.0,0.31426229508196724,0.55,1.4,3.0,0.55
30,938.0,0.31266666666666665,0.55,1.6,2.5,0.6
44,1348.0,0.30636363636363634,0.6,1.4,2.5,0.55
19,573.0,0.30157894736842106,0.6,1.6,2.0,0.55
36,1063.0,0.29527777777777775,0.5,1.6,3.0,0.6
22,649.0,0.295,0.5,1.6,2.1,0.65
34,1002.0000000000001,0.2947058823529412,0.65,1.25,2.5,0.65
