n_bets,total_profit,roi_per_bet,min_home_win_rate,min_odds,max_odds,min_iso_proba
22,1046.0,0.47545454545454546,0.55,1.6,2.5,0.55
22,1046.0,0.47545454545454546,0.6,1.6,2.5,0.55
24,1131.0,0.47125,0.55,1.6,3.0,0.55
24,1131.0,0.47125,0.6,1.6,3.0,0.55
16,705.0,0.440625,0.55,1.6,2.1,0.55
16,705.0,0.440625,0.6,1.6,2.1,0.55
16,705.0,0.440625,0.65,1.6,2.1,0.55
13,567.0,0.43615384615384617,0.55,1.6,2.5,0.7
13,567.0,0.43615384615384617,0.55,1.6,3.0,0.7
13,567.0,0.43615384615384617,0.6,1.6,2.5,0.7
13,567.0,0.43615384615384617,0.6,1.6,3.0,0.7
13,567.0,0.43615384615384617,0.65,1.6,2.5,0.7
13,567.0,0.43615384615384617,0.65,1.6,3.0,0.7
21,910.0,0.43333333333333335,0.65,1.6,2.5,0.55
23,995.0,0.4326086956521739,0.65,1.6,3.0,0.55
10,407.0,0.407,0.55,1.6,2.1,0.7
10,407.0,0.407,0.6,1.6,2.1,0.7
10,407.0,0.407,0.65,1.6,2.1,0.7
19,716.0,0.37684210526315787,0.55,1.6,2.5,0.6
19,716.0,0.37684210526315787,0.55,1.6,2.5,0.65
19,716.0,0.37684210526315787,0.55,1.6,3.0,0.6
19,716.0,0.37684210526315787,0.55,1.6,3.0,0.65
19,716.0,0.37684210526315787,0.6,1.6,2.5,0.6
19,716.0,0.37684210526315787,0.6,1.6,2.5,0.65
19,716.0,0.37684210526315787,0.6,1.6,3.0,0.6
19,716.0,0.37684210526315787,0.6,1.6,3.0,0.65
19,716.0,0.37684210526315787,0.65,1.6,2.5,0.6
19,716.0,0.37684210526315787,0.65,1.6,2.5,0.65
19,716.0,0.37684210526315787,0.65,1.6,3.0,0.6
19,716.0,0.37684210526315787,0.65,1.6,3.0,0.65
14,511.0,0.365,0.55,1.6,2.1,0.6
14,511.0,0.365,0.55,1.6,2.1,0.65
14,511.0,0.365,0.6,1.6,2.1,0.6
14,511.0,0.365,0.6,1.6,2.1,0.65
14,511.0,0.365,0.65,1.6,2.1,0.6
14,511.0,0.365,0.65,1.6,2.1,0.65
14,498.0,0.3557142857142857,0.55,1.6,2.0,0.55
14,498.0,0.3557142857142857,0.6,1.6,2.0,0.55
14,498.0,0.3557142857142857,0.65,1.6,2.0,0.55
9,305.0,0.3388888888888889,0.55,1.6,2.0,0.7
9,305.0,0.3388888888888889,0.6,1.6,2.0,0.7
9,305.0,0.3388888888888889,0.65,1.6,2.0,0.7
13,409.0,0.31461538461538463,0.55,1.6,2.0,0.6
13,409.0,0.31461538461538463,0.55,1.6,2.0,0.65
13,409.0,0.31461538461538463,0.6,1.6,2.0,0.6
13,409.0,0.31461538461538463,0.6,1.6,2.0,0.65
13,409.0,0.31461538461538463,0.65,1.6,2.0,0.6
13,409.0,0.31461538461538463,0.65,1.6,2.0,0.65
27,828.0,0.30666666666666664,0.65,1.25,2.5,0.7
27,828.0,0.30666666666666664,0.65,1.25,3.0,0.7
21,641.0,0.30523809523809525,0.55,1.4,2.5,0.7
21,641.0,0.30523809523809525,0.55,1.4,3.0,0.7
21,641.0,0.30523809523809525,0.6,1.4,2.5,0.7
21,641.0,0.30523809523809525,0.6,1.4,3.0,0.7
21,641.0,0.30523809523809525,0.65,1.4,2.5,0.7
21,641.0,0.30523809523809525,0.65,1.4,3.0,0.7
39,1167.0,0.29923076923076924,0.65,1.4,3.0,0.55
37,1082.0,0.29243243243243244,0.65,1.4,2.5,0.55
16,458.0,0.28625,0.5,1.6,2.5,0.7
16,458.0,0.28625,0.5,1.6,3.0,0.7
32,907.0,0.2834375,0.5,1.6,3.0,0.55
24,668.0,0.2783333333333333,0.65,1.25,2.1,0.7
32,877.0,0.2740625,0.65,1.4,2.1,0.55
30,822.0,0.274,0.5,1.6,2.5,0.55
18,481.0,0.26722222222222225,0.55,1.4,2.1,0.7
18,481.0,0.26722222222222225,0.6,1.4,2.1,0.7
18,481.0,0.26722222222222225,0.65,1.4,2.1,0.7
24,627.0,0.26125,0.5,1.6,2.5,0.6
24,627.0,0.26125,0.5,1.6,2.5,0.65
24,627.0,0.26125,0.5,1.6,3.0,0.6
24,627.0,0.26125,0.5,1.6,3.0,0.65
28,728.0,0.26,0.55,1.25,2.5,0.7
28,728.0,0.26,0.55,1.25,3.0,0.7
28,728.0,0.26,0.6,1.25,2.5,0.7
28,728.0,0.26,0.6,1.25,3.0,0.7
29,741.0,0.25551724137931037,0.65,1.4,2.5,0.6
29,741.0,0.25551724137931037,0.65,1.4,2.5,0.65
29,741.0,0.25551724137931037,0.65,1.4,3.0,0.6
29,741.0,0.25551724137931037,0.65,1.4,3.0,0.65
23,566.0,0.24608695652173912,0.65,1.25,2.0,0.7
46,1128.0,0.24521739130434783,0.55,1.4,3.0,0.55
46,1128.0,0.24521739130434783,0.6,1.4,3.0,0.55
60,1454.0,0.24233333333333335,0.65,1.25,3.0,0.55
44,1043.0,0.23704545454545456,0.55,1.4,2.5,0.55
44,1043.0,0.23704545454545456,0.6,1.4,2.5,0.55
58,1369.0,0.23603448275862068,0.65,1.25,2.5,0.55
25,578.0,0.2312,0.5,1.4,2.5,0.7
25,578.0,0.2312,0.5,1.4,3.0,0.7
13,298.0,0.22923076923076924,0.5,1.6,2.1,0.7
25,568.0,0.2272,0.55,1.25,2.1,0.7
25,568.0,0.2272,0.6,1.25,2.1,0.7
47,1063.0,0.22617021276595745,0.65,1.25,2.5,0.6
47,1063.0,0.22617021276595745,0.65,1.25,2.5,0.65
47,1063.0,0.22617021276595745,0.65,1.25,3.0,0.6
47,1063.0,0.22617021276595745,0.65,1.25,3.0,0.65
30,670.0,0.22333333333333333,0.65,1.4,2.0,0.55
24,536.0,0.22333333333333333,0.65,1.4,2.1,0.6
24,536.0,0.22333333333333333,0.65,1.4,2.1,0.65
