game_date,home_team,away_team,home_team_prob,prob_iso,prob_iso_oos_time,prob_live_oos_proxy,prob_live_safe_pre_clip,prob_base,prob_used,odds_1,implied_prob_1,model_market_gap,model_market_gap_flag,live_underdog_upscale_guard_triggered,live_shrink_triggered,live_oos_proxy_ready,live_oos_proxy_train_rows,home_win_rate,EV_€_per_100
2026-03-14,SAS,CHO,0.6412138098304573,0.6493506493506493,,0.6533333333333333,0.6303333333333333,0.6303333333333333,0.6303333333333333,1.51,0.6622516556291391,-0.008918322295805803,False,False,False,True,913,0.8,-4.819666666666672
2026-03-14,MIA,ORL,0.6480986054722246,0.6493506493506493,,0.6533333333333333,0.6303333333333333,0.6303333333333333,0.6303333333333333,1.62,0.6172839506172839,0.036049382716049405,False,False,False,True,913,0.67,2.113999999999999
