n_bets,total_profit,roi_per_bet,min_home_win_rate,min_odds,max_odds,min_iso_proba
11,634.0,0.5763636363636364,0.65,1.6,2.1,0.55
11,634.0,0.5763636363636364,0.65,1.6,2.1,0.6
11,634.0,0.5763636363636364,0.65,1.6,2.1,0.65
11,634.0,0.5763636363636364,0.65,1.6,2.1,0.7
10,532.0,0.532,0.65,1.6,2.0,0.55
10,532.0,0.532,0.65,1.6,2.0,0.6
10,532.0,0.532,0.65,1.6,2.0,0.65
10,532.0,0.532,0.65,1.6,2.0,0.7
13,670.0,0.5153846153846153,0.65,1.6,2.5,0.55
13,670.0,0.5153846153846153,0.65,1.6,2.5,0.6
13,670.0,0.5153846153846153,0.65,1.6,2.5,0.65
13,670.0,0.5153846153846153,0.65,1.6,2.5,0.7
13,670.0,0.5153846153846153,0.65,1.6,3.0,0.55
13,670.0,0.5153846153846153,0.65,1.6,3.0,0.6
13,670.0,0.5153846153846153,0.65,1.6,3.0,0.65
13,670.0,0.5153846153846153,0.65,1.6,3.0,0.7
22,1104.0,0.5018181818181818,0.55,1.6,2.5,0.55
22,1104.0,0.5018181818181818,0.55,1.6,2.5,0.6
22,1104.0,0.5018181818181818,0.55,1.6,2.5,0.65
22,1104.0,0.5018181818181818,0.55,1.6,2.5,0.7
22,1104.0,0.5018181818181818,0.55,1.6,3.0,0.55
22,1104.0,0.5018181818181818,0.55,1.6,3.0,0.6
22,1104.0,0.5018181818181818,0.55,1.6,3.0,0.65
22,1104.0,0.5018181818181818,0.55,1.6,3.0,0.7
24,1194.0,0.4975,0.5,1.6,3.0,0.55
24,1194.0,0.4975,0.5,1.6,3.0,0.6
24,1194.0,0.4975,0.5,1.6,3.0,0.65
24,1194.0,0.4975,0.5,1.6,3.0,0.7
19,924.0,0.4863157894736842,0.6,1.6,2.5,0.55
19,924.0,0.4863157894736842,0.6,1.6,2.5,0.6
19,924.0,0.4863157894736842,0.6,1.6,2.5,0.65
19,924.0,0.4863157894736842,0.6,1.6,2.5,0.7
19,924.0,0.4863157894736842,0.6,1.6,3.0,0.55
19,924.0,0.4863157894736842,0.6,1.6,3.0,0.6
19,924.0,0.4863157894736842,0.6,1.6,3.0,0.65
19,924.0,0.4863157894736842,0.6,1.6,3.0,0.7
23,1004.0,0.4365217391304348,0.5,1.6,2.5,0.55
23,1004.0,0.4365217391304348,0.5,1.6,2.5,0.6
23,1004.0,0.4365217391304348,0.5,1.6,2.5,0.65
23,1004.0,0.4365217391304348,0.5,1.6,2.5,0.7
14,499.0,0.35642857142857143,0.6,1.6,2.1,0.55
14,499.0,0.35642857142857143,0.6,1.6,2.1,0.6
14,499.0,0.35642857142857143,0.6,1.6,2.1,0.65
14,499.0,0.35642857142857143,0.6,1.6,2.1,0.7
39,1301.0,0.3335897435897436,0.5,1.4,3.0,0.55
39,1301.0,0.3335897435897436,0.5,1.4,3.0,0.6
39,1301.0,0.3335897435897436,0.5,1.4,3.0,0.65
39,1301.0,0.3335897435897436,0.5,1.4,3.0,0.7
36,1160.0,0.32222222222222224,0.55,1.4,2.5,0.55
36,1160.0,0.32222222222222224,0.55,1.4,2.5,0.6
36,1160.0,0.32222222222222224,0.55,1.4,2.5,0.65
36,1160.0,0.32222222222222224,0.55,1.4,2.5,0.7
36,1160.0,0.32222222222222224,0.55,1.4,3.0,0.55
