n_bets,total_profit,roi_per_bet,min_home_win_rate,min_odds,max_odds,min_iso_proba
25,1650.0,0.66,0.5,1.6,3.0,0.65
25,1650.0,0.66,0.5,1.6,3.0,0.7
18,1145.0,0.6361111111111111,0.6,1.6,3.0,0.65
18,1145.0,0.6361111111111111,0.6,1.6,3.0,0.7
21,1325.0,0.6309523809523809,0.55,1.6,3.0,0.65
21,1325.0,0.6309523809523809,0.55,1.6,3.0,0.7
25,1479.0,0.5916,0.6,1.6,3.0,0.55
25,1479.0,0.5916,0.6,1.6,3.0,0.6
34,1986.0,0.5841176470588235,0.5,1.6,3.0,0.55
34,1986.0,0.5841176470588235,0.5,1.6,3.0,0.6
20,1165.0,0.5825,0.55,1.6,2.5,0.65
20,1165.0,0.5825,0.55,1.6,2.5,0.7
17,985.0,0.5794117647058824,0.6,1.6,2.5,0.65
17,985.0,0.5794117647058824,0.6,1.6,2.5,0.7
23,1300.0,0.5652173913043478,0.5,1.6,2.5,0.65
23,1300.0,0.5652173913043478,0.5,1.6,2.5,0.7
24,1319.0,0.5495833333333333,0.6,1.6,2.5,0.55
24,1319.0,0.5495833333333333,0.6,1.6,2.5,0.6
16,871.0,0.544375,0.65,1.6,2.5,0.65
16,871.0,0.544375,0.65,1.6,2.5,0.7
16,871.0,0.544375,0.65,1.6,3.0,0.65
16,871.0,0.544375,0.65,1.6,3.0,0.7
29,1559.0,0.5375862068965517,0.55,1.6,3.0,0.55
29,1559.0,0.5375862068965517,0.55,1.6,3.0,0.6
23,1205.0,0.5239130434782608,0.65,1.6,2.5,0.55
23,1205.0,0.5239130434782608,0.65,1.6,2.5,0.6
23,1205.0,0.5239130434782608,0.65,1.6,3.0,0.55
23,1205.0,0.5239130434782608,0.65,1.6,3.0,0.6
32,1636.0,0.51125,0.5,1.6,2.5,0.55
32,1636.0,0.51125,0.5,1.6,2.5,0.6
28,1399.0,0.49964285714285717,0.55,1.6,2.5,0.55
28,1399.0,0.49964285714285717,0.55,1.6,2.5,0.6
41,1819.0,0.44365853658536586,0.5,1.4,3.0,0.65
41,1819.0,0.44365853658536586,0.5,1.4,3.0,0.7
34,1486.0,0.4370588235294118,0.55,1.4,3.0,0.65
34,1486.0,0.4370588235294118,0.55,1.4,3.0,0.7
31,1306.0,0.42129032258064514,0.6,1.4,3.0,0.65
31,1306.0,0.42129032258064514,0.6,1.4,3.0,0.7
56,2296.0,0.41,0.5,1.4,3.0,0.55
56,2296.0,0.41,0.5,1.4,3.0,0.6
11,446.0,0.40545454545454546,0.6,1.6,2.1,0.65
11,446.0,0.40545454545454546,0.6,1.6,2.1,0.7
11,446.0,0.40545454545454546,0.65,1.6,2.1,0.65
11,446.0,0.40545454545454546,0.65,1.6,2.1,0.7
43,1729.0,0.402093023255814,0.6,1.4,3.0,0.55
43,1729.0,0.402093023255814,0.6,1.4,3.0,0.6
33,1326.0,0.4018181818181818,0.55,1.4,2.5,0.65
33,1326.0,0.4018181818181818,0.55,1.4,2.5,0.7
47,1809.0,0.3848936170212766,0.55,1.4,3.0,0.55
47,1809.0,0.3848936170212766,0.55,1.4,3.0,0.6
30,1146.0,0.382,0.6,1.4,2.5,0.65
30,1146.0,0.382,0.6,1.4,2.5,0.7
39,1469.0,0.37666666666666665,0.5,1.4,2.5,0.65
39,1469.0,0.37666666666666665,0.5,1.4,2.5,0.7
42,1569.0,0.37357142857142855,0.6,1.4,2.5,0.55
42,1569.0,0.37357142857142855,0.6,1.4,2.5,0.6
54,1946.0,0.3603703703703704,0.5,1.4,2.5,0.55
54,1946.0,0.3603703703703704,0.5,1.4,2.5,0.6
46,1649.0,0.3584782608695652,0.55,1.4,2.5,0.55
46,1649.0,0.3584782608695652,0.55,1.4,2.5,0.6
63,2239.0,0.3553968253968254,0.5,1.25,3.0,0.65
63,2239.0,0.3553968253968254,0.5,1.25,3.0,0.7
48,1698.0,0.35375,0.6,1.25,3.0,0.65
48,1698.0,0.35375,0.6,1.25,3.0,0.7
63,2216.0,0.35174603174603175,0.6,1.25,3.0,0.55
63,2216.0,0.35174603174603175,0.6,1.25,3.0,0.6
40,1404.0,0.351,0.65,1.4,2.5,0.55
40,1404.0,0.351,0.65,1.4,2.5,0.6
40,1404.0,0.351,0.65,1.4,3.0,0.55
40,1404.0,0.351,0.65,1.4,3.0,0.6
28,981.0,0.35035714285714287,0.65,1.4,2.5,0.65
28,981.0,0.35035714285714287,0.65,1.4,2.5,0.7
28,981.0,0.35035714285714287,0.65,1.4,3.0,0.65
28,981.0,0.35035714285714287,0.65,1.4,3.0,0.7
13,451.0,0.34692307692307695,0.5,1.6,2.1,0.65
13,451.0,0.34692307692307695,0.5,1.6,2.1,0.7
82,2837.0,0.34597560975609754,0.5,1.25,3.0,0.55
82,2837.0,0.34597560975609754,0.5,1.25,3.0,0.6
10,344.0,0.344,0.6,1.6,2.0,0.65
10,344.0,0.344,0.6,1.6,2.0,0.7
10,344.0,0.344,0.65,1.6,2.0,0.65
10,344.0,0.344,0.65,1.6,2.0,0.7
56,1906.0,0.34035714285714286,0.55,1.25,3.0,0.65
56,1906.0,0.34035714285714286,0.55,1.25,3.0,0.7
62,2056.0,0.33161290322580644,0.6,1.25,2.5,0.55
62,2056.0,0.33161290322580644,0.6,1.25,2.5,0.6
47,1538.0,0.3272340425531915,0.6,1.25,2.5,0.65
47,1538.0,0.3272340425531915,0.6,1.25,2.5,0.7
72,2324.0,0.3227777777777778,0.55,1.25,3.0,0.55
72,2324.0,0.3227777777777778,0.55,1.25,3.0,0.6
55,1746.0,0.31745454545454543,0.55,1.25,2.5,0.65
55,1746.0,0.31745454545454543,0.55,1.25,2.5,0.7
59,1866.0,0.316271186440678,0.65,1.25,2.5,0.55
59,1866.0,0.316271186440678,0.65,1.25,2.5,0.6
59,1866.0,0.316271186440678,0.65,1.25,3.0,0.55
59,1866.0,0.316271186440678,0.65,1.25,3.0,0.6
16,505.0,0.315625,0.6,1.6,2.1,0.55
16,505.0,0.315625,0.6,1.6,2.1,0.6
16,505.0,0.315625,0.65,1.6,2.1,0.55
16,505.0,0.315625,0.65,1.6,2.1,0.6
80,2487.0,0.310875,0.5,1.25,2.5,0.55
80,2487.0,0.310875,0.5,1.25,2.5,0.6
61,1889.0,0.309672131147541,0.5,1.25,2.5,0.65
61,1889.0,0.309672131147541,0.5,1.25,2.5,0.7
44,1348.0,0.30636363636363634,0.65,1.25,2.5,0.65
44,1348.0,0.30636363636363634,0.65,1.25,2.5,0.7
44,1348.0,0.30636363636363634,0.65,1.25,3.0,0.65
