n_bets,total_profit,roi_per_bet,min_home_win_rate,min_odds,max_odds,min_iso_proba
6,437.0,0.7283333333333334,0.65,1.6,2.1,0.7
5,335.0,0.67,0.65,1.6,2.0,0.7
9,575.0000000000001,0.6388888888888891,0.65,1.6,2.5,0.7
9,575.0000000000001,0.6388888888888891,0.65,1.6,3.0,0.7
11,658.0,0.5981818181818181,0.65,1.6,2.1,0.55
13,747.0000000000001,0.5746153846153847,0.65,1.6,2.5,0.65
13,747.0000000000001,0.5746153846153847,0.65,1.6,3.0,0.65
16,841.0,0.525625,0.65,1.6,2.5,0.55
16,841.0,0.525625,0.65,1.6,3.0,0.55
9,464.0,0.5155555555555555,0.65,1.6,2.1,0.6
9,464.0,0.5155555555555555,0.65,1.6,2.1,0.65
9,451.0,0.5011111111111111,0.65,1.6,2.0,0.55
25,1158.0,0.4632,0.6,1.6,2.5,0.55
14,647.0,0.46214285714285713,0.65,1.6,2.5,0.6
14,647.0,0.46214285714285713,0.65,1.6,3.0,0.6
27,1243.0,0.4603703703703704,0.6,1.6,3.0,0.55
8,362.0,0.4525,0.65,1.6,2.0,0.6
8,362.0,0.4525,0.65,1.6,2.0,0.65
21,928.0,0.4419047619047619,0.6,1.6,2.5,0.65
21,928.0,0.4419047619047619,0.6,1.6,3.0,0.65
18,703.0,0.39055555555555554,0.6,1.6,2.1,0.55
15,581.0,0.3873333333333333,0.55,1.6,2.5,0.7
15,581.0,0.3873333333333333,0.55,1.6,3.0,0.7
15,581.0,0.3873333333333333,0.6,1.6,2.5,0.7
15,581.0,0.3873333333333333,0.6,1.6,3.0,0.7
22,828.0,0.37636363636363634,0.55,1.6,2.5,0.65
22,828.0,0.37636363636363634,0.55,1.6,3.0,0.65
22,828.0,0.37636363636363634,0.6,1.6,2.5,0.6
22,828.0,0.37636363636363634,0.6,1.6,3.0,0.6
13,469.0,0.3607692307692308,0.65,1.4,2.5,0.7
13,469.0,0.3607692307692308,0.65,1.4,3.0,0.7
27,938.0,0.3474074074074074,0.65,1.4,2.5,0.55
27,938.0,0.3474074074074074,0.65,1.4,3.0,0.55
22,755.0,0.3431818181818182,0.65,1.4,2.1,0.55
44,1469.0,0.33386363636363636,0.6,1.4,3.0,0.55
10,331.0,0.331,0.65,1.4,2.1,0.7
42,1384.0,0.3295238095238095,0.6,1.4,2.5,0.55
16,509.0,0.318125,0.6,1.6,2.1,0.6
16,509.0,0.318125,0.6,1.6,2.1,0.65
19,592.0,0.31157894736842107,0.65,1.4,2.5,0.65
19,592.0,0.31157894736842107,0.65,1.4,3.0,0.65
16,496.0,0.31,0.6,1.6,2.0,0.55
31,953.0,0.3074193548387097,0.6,1.4,2.5,0.65
31,953.0,0.3074193548387097,0.6,1.4,3.0,0.65
23,655.0,0.2847826086956522,0.55,1.4,2.5,0.7
23,655.0,0.2847826086956522,0.55,1.4,3.0,0.7
23,655.0,0.2847826086956522,0.6,1.4,2.5,0.7
23,655.0,0.2847826086956522,0.6,1.4,3.0,0.7
30,839.0,0.2796666666666667,0.5,1.6,2.5,0.65
30,839.0,0.2796666666666667,0.5,1.6,3.0,0.65
11,307.0,0.2790909090909091,0.55,1.6,2.1,0.7
11,307.0,0.2790909090909091,0.6,1.6,2.1,0.7
19,528.0000000000001,0.2778947368421053,0.65,1.25,2.5,0.7
19,528.0000000000001,0.2778947368421053,0.65,1.25,3.0,0.7
20,548.0,0.274,0.65,1.4,2.0,0.55
31,843.0,0.2719354838709677,0.55,1.6,3.0,0.55
15,407.0,0.2713333333333333,0.6,1.6,2.0,0.6
15,407.0,0.2713333333333333,0.6,1.6,2.0,0.65
32,853.0,0.2665625,0.55,1.4,2.5,0.65
32,853.0,0.2665625,0.55,1.4,3.0,0.65
32,853.0,0.2665625,0.6,1.4,2.5,0.6
32,853.0,0.2665625,0.6,1.4,3.0,0.6
35,929.0,0.2654285714285714,0.6,1.4,2.1,0.55
43,1124.0,0.26139534883720933,0.5,1.6,3.0,0.55
29,758.0,0.2613793103448276,0.55,1.6,2.5,0.55
9,229.0,0.2544444444444444,0.65,1.4,2.0,0.7
46,1168.0,0.2539130434782609,0.65,1.25,2.5,0.55
46,1168.0,0.2539130434782609,0.65,1.25,3.0,0.55
33,823.0,0.2493939393939394,0.55,1.25,2.5,0.7
33,823.0,0.2493939393939394,0.55,1.25,3.0,0.7
30,742.0,0.24733333333333332,0.6,1.25,2.5,0.7
30,742.0,0.24733333333333332,0.6,1.25,3.0,0.7
20,492.0,0.246,0.65,1.4,2.5,0.6
20,492.0,0.246,0.65,1.4,3.0,0.6
16,390.0,0.24375,0.65,1.25,2.1,0.7
17,409.0,0.24058823529411766,0.55,1.6,2.1,0.65
41,985.0,0.24024390243902438,0.65,1.25,2.1,0.55
51,1214.0,0.2380392156862745,0.55,1.4,3.0,0.55
33,784.0000000000002,0.23757575757575763,0.65,1.25,2.5,0.65
33,784.0000000000002,0.23757575757575763,0.65,1.25,3.0,0.65
49,1129.0,0.2304081632653061,0.55,1.4,2.5,0.55
33,722.0,0.21878787878787878,0.6,1.4,2.0,0.55
69,1492.0,0.216231884057971,0.6,1.25,3.0,0.55
25,528.0,0.2112,0.55,1.6,2.5,0.6
25,528.0,0.2112,0.55,1.6,3.0,0.6
36,757.0,0.21027777777777779,0.65,1.25,2.5,0.6
36,757.0,0.21027777777777779,0.65,1.25,3.0,0.6
67,1407.0,0.21,0.6,1.25,2.5,0.55
40,839.0,0.20975,0.5,1.6,2.5,0.55
15,309.0,0.206,0.65,1.4,2.1,0.6
15,309.0,0.206,0.65,1.4,2.1,0.65
26,534.0,0.2053846153846154,0.6,1.4,2.1,0.6
26,534.0,0.2053846153846154,0.6,1.4,2.1,0.65
10,205.0,0.205,0.55,1.6,2.0,0.7
10,205.0,0.205,0.6,1.6,2.0,0.7
48,973.0000000000002,0.20270833333333338,0.6,1.25,2.5,0.65
48,973.0000000000002,0.20270833333333338,0.6,1.25,3.0,0.65
35,709.0,0.20257142857142857,0.5,1.6,2.5,0.6
35,709.0,0.20257142857142857,0.5,1.6,3.0,0.6
19,381.0,0.2005263157894737,0.55,1.4,2.1,0.7
19,381.0,0.2005263157894737,0.6,1.4,2.1,0.7
39,778.0,0.19948717948717948,0.65,1.25,2.0,0.55
19,372.0,0.1957894736842105,0.5,1.6,2.5,0.7
19,372.0,0.1957894736842105,0.5,1.6,3.0,0.7
15,288.0,0.192,0.65,1.25,2.0,0.7
16,307.0,0.191875,0.55,1.6,2.0,0.65
53,1011.0,0.19075471698113208,0.6,1.25,2.5,0.6
53,1011.0,0.19075471698113208,0.6,1.25,3.0,0.6
