target_date,game_date,home_team,away_team,home_prob_raw,away_prob_raw,home_odds,away_odds,home_implied_raw,away_implied_raw,home_implied_devig,away_implied_devig,home_ev_raw_per_100,away_ev_raw_per_100,prob_used,home_ev_prob_used_per_100,prob_live_safe,prob_iso_oos_time,market_implied_p_devig,model_market_gap,model_market_gap_flag,blocked_by,home_win_rate,canonical_signal,canonical_reason,canonical_export_status,stage1_bucket,stage1_reason,allowed_review_type,source_daily_file,source_combined_file
2026-05-08,2026-05-08,PHI,NYK,0.4822008581460796,0.5177991418539204,1.82,2.02,0.5494505494505494,0.49504950495049505,0.5260416666666667,0.4739583333333334,-12.239443817413509,4.59542665449193,,,,0.4691358024691358,0.5260416666666667,0.0676377915726109,False,PASS,,False,official_shortlist_empty,empty_source_dataframe,RAW_UNDERDOG_TEMPTATION,away raw EV positive without canonical signal,near_miss_review,nba_games_predict_2026-05-08.csv,combined_nba_predictions_acc_2026-05-08.csv
2026-05-08,2026-05-08,MIN,SAS,0.4318640639020063,0.5681359360979936,2.7,1.49,0.37037037037037035,0.6711409395973155,0.3556085918854415,0.6443914081145585,16.603297253541704,-15.347745521398949,,,,0.4691358024691358,0.3556085918854415,0.2380708663538361,True,PASS,,False,official_shortlist_empty,empty_source_dataframe,MODEL_MARKET_GAP_REVIEW,market gap guard triggered,market_gap_review,nba_games_predict_2026-05-08.csv,combined_nba_predictions_acc_2026-05-08.csv
